,Year,Weight,Value,Commodity,Partner,PartnerISO
166,2007,1705,6861,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fmr Sudan,SDN
165,2007,6984065,128496831,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Spain,ESP
164,2007,1620,24700,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zimbabwe,ZWE
163,2007,589734,13259559,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",South Africa,ZAF
162,2007,272823,1863446,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovenia,SVN
161,2007,3486033,11046202,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Viet Nam,VNM
160,2007,717894,2467214,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovakia,SVK
159,2007,10501599,267733863,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Singapore,SGP
168,2007,103346,209946,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Swaziland,SWZ
158,2007,1134038,11044830,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",India,IND
156,2007,125521,1383177,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Seychelles,SYC
155,2007,199466,1494325,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Serbia,SRB
154,2007,2092540,3549879,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Senegal,SEN
153,2007,16005,166036,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saudi Arabia,SAU
152,2007,7230,43910,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sao Tome and Principe,STP
151,2007,4806,108404,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",San Marino,SMR
150,2007,38769,428126,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Vincent and the Grenadines,VCT
149,2007,142669,687472,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Pierre and Miquelon,SPM
148,2007,341257,1101876,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Lucia,LCA
157,2007,11228,60377,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sierra Leone,SLE
169,2007,20492634,117939132,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sweden,SWE
170,2007,53397654,384669918,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Switzerland,CHE
171,2007,37549,428126,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Syria,SYR
192,2007,65520,168780,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zambia,ZMB
191,2007,81360,311489,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Wallis and Futuna Isds,WLF
189,2007,329,9605,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uzbekistan,UZB
188,2007,287739,2513869,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uruguay,URY
187,2007,541739,2622272,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burkina Faso,BFA
186,2007,108419492,1230391839,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",USA,USA
185,2007,62888,362261,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Rep. of Tanzania,TZA
184,2007,299687781,1981109562,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Kingdom,GBR
183,2007,164391,1833258,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Egypt,EGY
182,2007,1521,9605,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",TFYR of Macedonia,MKD
181,2007,707106,10345008,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ukraine,UKR
180,2007,15150,49399,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uganda,UGA
179,2007,76611,922118,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turks and Caicos Isds,TCA
178,2007,18,23327,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkmenistan,TKM
177,2007,709451,4080920,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkey,TUR
176,2007,29654,569463,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tunisia,TUN
175,2007,2794880,47752525,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Arab Emirates,ARE
174,2007,138691,1766020,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Trinidad and Tobago,TTO
173,2007,760288,5422930,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Togo,TGO
172,2007,2176016,14645480,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Thailand,THA
147,2007,10446,120754,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Anguilla,AIA
146,2007,12433,148197,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Kitts and Nevis,KNA
145,2007,21735,50771,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rwanda,RWA
144,2007,73722845,89186074,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Russian Federation,RUS
118,2007,12889,278556,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Oman,OMN
117,2007,2617,21955,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mozambique,MOZ
116,2007,968141,9864739,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Morocco,MAR
115,2007,112,2744,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montserrat,MSR
114,2007,15783,128987,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montenegro,MNE
113,2007,37005,178386,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Moldova,MDA
112,2007,159368,531041,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mongolia,MNG
110,2007,2461957,27368509,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mexico,MEX
109,2007,727599,7548467,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritius,MUS
108,2007,34009,395193,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritania,MRT
107,2007,688483,4488463,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malta,MLT
106,2007,196974,891929,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mali,MLI
105,2007,334162,2694999,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Maldives,MDV
104,2007,1214312,7526512,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malaysia,MYS
103,2007,163958,1121087,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Madagascar,MDG
102,2007,180609,9418774,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Macao SAR",MAC
101,2007,7874361,59214503,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Luxembourg,LUX
100,2007,3992705,10428712,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lithuania,LTU
99,2007,148,4117,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Libya,LBY
98,2007,49838,190736,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Liberia,LBR
119,2007,721,16466,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Namibia,NAM
96,2007,402763,5554662,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lebanon,LBN
120,2007,218987,441848,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nepal,NPL
122,2007,274925,3984866,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Neth. Antilles,ANT
143,2007,1287093,7456529,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Romania,ROU
142,2007,351047,6275066,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Qatar,QAT
141,2007,743,6861,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea-Bissau,GNB
140,2007,1151938,18449216,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Portugal,PRT
139,2007,7467598,26376409,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Poland,POL
138,2007,499212,2520730,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Philippines,PHL
137,2007,101415,978378,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Peru,PER
136,2007,65077,1213024,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Paraguay,PRY
135,2007,241422,5705603,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Panama,PAN
134,2007,157,1372,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Pakistan,PAK
133,2007,150,2744,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",N. Mariana Isds,MNP
132,2007,9294523,42057899,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Norway,NOR
129,2007,1360435,13421478,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nigeria,NGA
128,2007,75928,352655,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Niger,NER
127,2007,18395,76843,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nicaragua,NIC
126,2007,1052258,16223509,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Zealand,NZL
125,2007,45141,330700,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Vanuatu,VUT
124,2007,2937705,18814220,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Caledonia,NCL
123,2007,10611,266207,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Aruba,ABW
121,2007,136880679,465657103,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Netherlands,NLD
4,2007,177328,3005116,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Andorra,AND
325,2008,333581,6378403,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Panama,PAN
383,2008,22218,107683,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zambia,ZMB
261,2008,225399,4484353,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ghana,GHA
260,2008,242094080,987374956,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Germany,DEU
259,2008,2457,14751,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gambia,GMB
258,2008,43764,799513,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Georgia,GEO
257,2008,1481683,11340694,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gabon,GAB
256,2008,116204,494164,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Djibouti,DJI
255,2008,1916,11801,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fr. South Antarctic Terr.,ATF
254,2008,1968524,12936769,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",French Polynesia,PYF
253,2008,9391011,48779144,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Finland,FIN
262,2008,12040,339277,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gibraltar,GIB
